Mej,Mstar,Z_str,Age(yr),DLog10(R2/Rsun),log(BinarySep/Rsun),Z
15.49758,80.0,z001,3648654.0,0.85827,1.676852,0.001
18.266835,120.0,z001,3081753.0,1.03601,3.122173,0.001
15.78818,50.0,z001,5621856.0,0.89077,1.492861,0.001
12.99916,200.0,z001,2641600.0,0.65696,2.366543,0.001
12.80826,300.0,z001,2171445.0,1.56786,4.042539,0.001
10.588765,200.0,z001,2640979.0,1.31884,2.639981,0.001
16.274435,40.0,z001,5181992.0,0.71149,1.371898,0.001
16.305015,200.0,z001,2648366.0,1.31434,3.665199,0.001
14.01263,100.0,z001,3021286.0,1.06849,1.682418,0.001
13.533005,150.0,z001,2855218.0,1.41538,2.677968,0.001
15.606425,120.0,z001,3077982.0,1.54113,2.329418,0.001
15.81191,80.0,z001,3675396.0,0.85703,2.112469,0.001
24.602995,100.0,z001,3338493.0,0.46717,4.280286,0.001
18.22815,70.0,z001,3544427.0,1.39513,2.089702,0.001
12.579809999999998,120.0,z001,3399278.0,0.82302,1.518251,0.001
18.13998,120.0,z001,2777286.0,1.44967,4.108832,0.001
16.305015,200.0,z001,2648366.0,1.31434,4.331865,0.001
18.29955,60.0,z001,4264637.0,0.90547,1.574646,0.001
20.115115,100.0,z001,3334484.0,1.33492,3.014204,0.001
18.09015,300.0,z001,2172565.0,1.35262,3.25583,0.001
13.039549999999998,150.0,z001,2855352.0,1.32976,3.747554,0.001
16.381520000000002,70.0,z001,3569100.0,0.95789,1.634497,0.001
17.452285,100.0,z001,3337934.0,0.46722,3.096242,0.001
0.96109,9.5,z001,30086980.0,-0.06648,0.7699165,0.001
16.305015,200.0,z001,2648366.0,1.23671,3.804617,0.001
16.284205,80.0,z001,3678321.0,0.85655,2.266441,0.001
12.477305000000001,150.0,z001,2853906.0,1.41858,2.546357,0.001
16.28358,300.0,z001,2018447.0,1.14665,1.793433,0.001
14.21632,100.0,z001,3306895.0,1.06915,1.789076,0.001
13.7516,200.0,z001,2641029.0,1.32302,2.504981,0.001
0.7737700000000001,8.5,z001,36259740.0,0.11286,1.299652,0.001
18.99813,100.0,z001,3005819.0,0.93906,2.599919,0.001
13.039549999999998,150.0,z001,2855352.0,1.05399,3.901482,0.001
16.161275,70.0,z001,3893109.0,0.93609,1.692511,0.001
20.28733,60.0,z001,4249239.0,0.75775,1.463008,0.001
19.30988,300.0,z001,2171752.0,1.35121,3.125222,0.001
14.48883,35.0,z001,5633753.0,0.60593,1.306585,0.001
16.305015,200.0,z001,2648366.0,1.31434,3.931865,0.001
17.560085,100.0,z001,3057422.0,0.75377,1.328891,0.001
17.05924,70.0,z001,3902417.0,0.56236,1.505415,0.001
18.13998,120.0,z001,2777286.0,1.44967,3.975499,0.001
18.13998,120.0,z001,2777286.0,1.37352,3.972549,0.001
16.305015,200.0,z001,2648366.0,1.37725,3.931094,0.001
14.17696,35.0,z001,6134819.0,0.38224,1.085376,0.001
18.21669,300.0,z001,2171690.0,1.41036,3.214747,0.001
20.15933,60.0,z001,4249995.0,0.86955,1.516039,0.001
16.987025,100.0,z001,3331658.0,1.10615,2.689691,0.001
15.902485,70.0,z001,3893199.0,1.04747,1.761389,0.001
13.039549999999998,150.0,z001,2855352.0,1.15898,3.891397,0.001
17.71634,100.0,z001,3332487.0,1.10344,2.826522,0.001
0.630695,8.5,z001,36288340.0,0.02271,1.218835,0.001
17.820465,120.0,z001,3157835.0,0.52334,1.350841,0.001
12.747215,200.0,z001,2638749.0,1.22768,2.456657,0.001
17.4803,120.0,z001,3081263.0,0.51664,3.014526,0.001
14.160135,100.0,z001,3305503.0,1.1732,1.842652,0.001
13.750035,200.0,z001,2370068.0,0.87272,2.470893,0.001
13.125475,150.0,z001,2853941.0,1.33746,2.5042,0.001
17.008924999999998,80.0,z001,3317206.0,0.9754,2.310185,0.001
16.009430000000002,70.0,z001,3223870.0,0.83745,1.307316,0.001
14.75699,100.0,z001,3303326.0,1.35151,2.092757,0.001
16.305015,200.0,z001,2648366.0,1.14191,3.814781,0.001
13.039549999999998,150.0,z001,2855352.0,1.25023,3.751197,0.001
16.18805,70.0,z001,3571748.0,1.06268,1.668835,0.001
17.46277,300.0,z001,2172451.0,1.41206,3.346099,0.001
16.860770000000002,100.0,z001,3334484.0,1.22006,2.986425,0.001
18.350255,60.0,z001,3891306.0,1.00842,1.630433,0.001
17.408450000000002,120.0,z001,3327011.0,0.71132,1.459694,0.001
18.13998,120.0,z001,2777286.0,1.37352,4.105882,0.001
20.45881,80.0,z001,3316334.0,0.97642,2.162693,0.001
14.62521,120.0,z001,3077180.0,1.46916,2.29196,0.001
14.011065,150.0,z001,2852991.0,1.33193,2.639072,0.001
15.063894999999999,200.0,z001,2641122.0,1.50427,2.904172,0.001
15.34838,100.0,z001,3015736.0,1.17646,1.754445,0.001
15.486445,120.0,z001,3079554.0,0.51657,2.859357,0.001
13.30137,200.0,z001,2641095.0,1.22362,2.593996,0.001
16.614395000000002,120.0,z001,3081244.0,0.87079,2.873712,0.001
14.3116,200.0,z001,2640884.0,1.39519,2.687961,0.001
13.6004,100.0,z001,3302544.0,0.87994,1.941606,0.001
12.773835,150.0,z001,2855292.0,1.12868,2.567324,0.001
16.0344,80.0,z001,3681335.0,1.27702,2.45541,0.001
12.60271,200.0,z001,2406468.0,1.2529,2.067026,0.001
11.008555000000001,70.0,z001,4584370.0,1.16323,1.703333,0.001
13.039549999999998,150.0,z001,2855352.0,1.05399,3.768149,0.001
18.590474999999998,60.0,z001,4248235.0,1.22368,1.755847,0.001
20.059845000000003,100.0,z001,3333713.0,0.938,2.733171,0.001
17.1669,300.0,z001,2171506.0,1.50525,3.456992,0.001
0.95408,9.5,z001,30084600.0,0.04184,0.8356364,0.001
16.305015,200.0,z001,2648366.0,1.31434,3.798532,0.001
18.58972,70.0,z001,3121405.0,0.90529,1.324367,0.001
13.476385,150.0,z001,2855222.0,1.13435,2.426227,0.001
13.457555,100.0,z001,3303642.0,1.54114,2.170127,0.001
16.28858,300.0,z001,2347857.0,1.05841,1.723409,0.001
14.91715,100.0,z001,3303474.0,1.36615,1.961014,0.001
13.970604999999999,200.0,z001,2640929.0,1.39881,2.555508,0.001
16.650985,120.0,z001,3078138.0,1.53619,2.455378,0.001
16.536935,120.0,z001,3081645.0,0.89815,3.277025,0.001
10.39923,200.0,z001,2639946.0,1.39202,2.821658,0.001
22.602865,120.0,z001,2597750.0,0.79961,1.488618,0.001
13.039549999999998,150.0,z001,2855352.0,1.32976,3.880887,0.001
0.86232,9.5,z001,30293060.0,0.04202,0.6879385,0.001
18.85138,100.0,z001,3332678.0,1.33672,2.879854,0.001
17.658485,300.0,z001,2171641.0,1.50446,3.325583,0.001
15.596005,70.0,z001,3892712.0,1.26718,1.899453,0.001
16.305015,200.0,z001,2648366.0,1.23671,3.937951,0.001
16.305015,200.0,z001,2648366.0,1.42656,3.670478,0.001
16.305015,200.0,z001,2648366.0,1.14191,3.948114,0.001
15.79349,70.0,z001,3892790.0,1.15187,1.836267,0.001
16.88185,300.0,z001,2171616.0,1.46294,3.274506,0.001
19.86002,60.0,z001,4248465.0,0.99247,1.564096,0.001
19.175175000000003,100.0,z001,3005381.0,1.22193,2.850542,0.001
0.9294450000000001,9.5,z001,30203710.0,0.14224,0.8036883,0.001
13.039549999999998,150.0,z001,2855352.0,1.25023,3.88453,0.001
16.93376,120.0,z001,3187878.0,0.69835,1.448967,0.001
0.688095,8.5,z001,36288190.0,-0.10887,1.150551,0.001
16.144080000000002,60.0,z001,3665218.0,0.69641,1.26567,0.001
12.161549999999998,120.0,z001,3077123.0,1.46358,2.417945,0.001
15.999345000000002,120.0,z001,3080066.0,0.71704,2.9684,0.001
13.537195,200.0,z001,2640841.0,1.45494,2.607008,0.001
14.521455,100.0,z001,3304310.0,1.27121,1.907763,0.001
18.204165,70.0,z001,3905790.0,1.04804,1.742958,0.001
15.480195,100.0,z001,2809618.0,0.95488,1.367726,0.001
16.305015,200.0,z001,2648366.0,1.42656,4.337145,0.001
13.44744,150.0,z001,2853968.0,1.24296,2.464272,0.001
16.885,80.0,z001,3679232.0,1.09726,2.349301,0.001
16.305015,200.0,z001,2648366.0,1.37725,3.79776,0.001
0.997625,9.5,z001,30032520.0,0.14166,0.9366456,0.001
24.602995,100.0,z001,3338493.0,1.03948,4.21964,0.001
17.124985000000002,300.0,z001,2172014.0,1.46446,3.406466,0.001
17.75863,100.0,z001,3334589.0,1.10156,2.963652,0.001
18.20748,60.0,z001,4257167.0,1.10939,1.698182,0.001
16.190195,70.0,z001,3915446.0,1.16507,1.727815,0.001
13.039549999999998,150.0,z001,2855352.0,1.15898,3.758063,0.001
0.7268049999999999,8.5,z001,36434800.0,0.02275,1.091692,0.001
19.60913,120.0,z001,3210812.0,0.5224,1.356067,0.001
18.95814,200.0,z001,2673033.0,0.87457,3.132784,0.001
18.872225,100.0,z001,3338131.0,1.07164,3.443051,0.001
16.30387,80.0,z001,3677157.0,1.10148,2.217541,0.001
15.491305,150.0,z001,2855267.0,1.23827,2.601173,0.001
16.305015,200.0,z001,2648366.0,0.87307,4.382712,0.001
12.535065,100.0,z001,3848583.0,1.16531,1.716596,0.001
11.274605000000001,200.0,z001,2639559.0,1.45215,2.737508,0.001
16.56763,120.0,z001,3081239.0,0.71701,2.828015,0.001
17.88963,80.0,z001,3684654.0,0.59997,2.44721,0.001
15.112865,120.0,z001,2742255.0,0.75063,1.628251,0.001
17.926395,300.0,z001,2140042.0,1.08663,3.411314,0.001
25.42858,100.0,z001,3338546.0,0.66424,3.21885,0.001
15.464575,150.0,z001,2855199.0,1.48094,2.719947,0.001
15.508005,150.0,z001,2856528.0,0.78398,2.722013,0.001
16.774275,80.0,z001,3681631.0,0.73508,2.349217,0.001
14.81483,120.0,z001,3077042.0,1.29127,2.207479,0.001
18.13998,120.0,z001,2777286.0,1.19518,4.11057,0.001
20.424965,100.0,z001,3334477.0,1.44479,3.04646,0.001
20.67547,300.0,z001,2033971.0,0.94633,2.162827,0.001
13.52837,100.0,z001,3304950.0,0.66357,2.227307,0.001
11.26864,150.0,z001,2856030.0,1.54945,2.253665,0.001
13.039549999999998,150.0,z001,2855352.0,1.39856,3.747626,0.001
16.00565,150.0,z001,2091679.0,0.58399,1.371874,0.001
1.025235,10.0,z001,27039160.0,0.37661,0.933358,0.001
15.298175,80.0,z001,3643278.0,0.62532,1.436291,0.001
17.503045,300.0,z001,2169382.0,1.50147,2.929783,0.001
12.126275,150.0,z001,2854491.0,0.57744,2.483856,0.001
16.62433,80.0,z001,3689421.0,0.40708,2.641945,0.001
14.03613,200.0,z001,2640381.0,1.09737,2.828574,0.001
14.91554,80.0,z001,3686931.0,1.53541,2.786552,0.001
11.876615000000001,150.0,z001,2852855.0,1.48167,2.589492,0.001
14.720265000000001,80.0,z001,3648345.0,0.40708,1.541269,0.001
24.602995,100.0,z001,3338493.0,0.46717,3.880286,0.001
13.28209,120.0,z001,3074949.0,1.47831,2.165548,0.001
13.71267,150.0,z001,2853891.0,0.57743,2.605312,0.001
18.68524,50.0,z001,3144303.0,0.85407,1.283484,0.001
18.12855,70.0,z001,3930626.0,0.56243,1.955576,0.001
12.02562,120.0,z001,3072655.0,1.175,2.304597,0.001
0.8575250000000001,9.0,z001,32990150.0,-0.08671,0.9088769,0.001
16.29229,80.0,z001,3884633.0,0.60624,1.330477,0.001
24.252055,300.0,z001,2002999.0,1.11966,2.149347,0.001
22.79607,150.0,z001,2337186.0,0.58401,1.682877,0.001
17.512935,300.0,z001,2161274.0,1.38746,2.251969,0.001
13.60362,150.0,z001,2857029.0,1.06891,1.935094,0.001
16.970225,100.0,z001,3304445.0,0.66358,2.061677,0.001
12.200434999999999,200.0,z001,2699669.0,1.14873,1.925696,0.001
0.931565,10.0,z001,28872970.0,0.48356,1.510495,0.001
16.305015,200.0,z001,2648366.0,1.47412,3.938654,0.001
18.13998,120.0,z001,2777286.0,1.19518,3.977237,0.001
18.13998,120.0,z001,2777286.0,1.28847,3.973421,0.001
13.946225,150.0,z001,2856233.0,1.16045,3.583965,0.001
17.612425,300.0,z001,2174086.0,1.26891,3.275401,0.001
16.305015,200.0,z001,2648366.0,1.42656,3.937145,0.001
12.332855,100.0,z001,3302993.0,0.80814,2.118853,0.001
20.95044,300.0,z001,1908462.0,1.25009,2.233419,0.001
15.42478,80.0,z001,2930389.0,0.88918,1.588817,0.001
16.404005,120.0,z001,3077890.0,1.0598,2.270777,0.001
0.616015,8.5,z001,38096730.0,0.59634,1.791654,0.001
17.043125,70.0,z001,3931910.0,0.69275,2.010795,0.001
13.039549999999998,150.0,z001,2855352.0,1.15898,4.291397,0.001
15.372645,150.0,z001,2880370.0,1.55498,2.634418,0.001
16.780659999999997,200.0,z001,2393669.0,0.87412,2.574516,0.001
15.18984,80.0,z001,3643175.0,0.8651,1.664757,0.001
1.05121,10.0,z001,23685960.0,0.45564,0.9835067,0.001
13.039549999999998,150.0,z001,2855352.0,1.4562,3.752951,0.001
18.13998,120.0,z001,2777286.0,0.98256,4.259499,0.001
19.59384,100.0,z001,3334536.0,1.54407,3.081228,0.001
16.619385,100.0,z001,3304845.0,0.8078,2.264779,0.001
17.29544,300.0,z001,2166024.0,1.56603,3.657194,0.001
18.13998,120.0,z001,2777286.0,1.28847,4.106754,0.001
14.23893,120.0,z001,3077099.0,1.38745,2.249653,0.001
15.744800000000001,150.0,z001,2855184.0,1.53406,2.759609,0.001
17.29571,150.0,z001,2882735.0,1.001,2.918326,0.001
18.791815,100.0,z001,3338483.0,0.80966,3.617365,0.001
18.440825,80.0,z001,3135045.0,0.82557,1.317304,0.001
17.825924999999998,300.0,z001,2174643.0,1.27075,3.66991,0.001
21.580109999999998,70.0,z001,3936479.0,0.69272,2.166694,0.001
15.2894,120.0,z001,3083147.0,1.00447,3.492281,0.001
12.65569,200.0,z001,2370640.0,0.65696,2.806896,0.001
17.93661,80.0,z001,3684674.0,0.73508,2.489413,0.001
12.59555,200.0,z001,2638461.0,1.55606,2.79838,0.001
17.998115,80.0,z001,3685964.0,0.40709,2.492363,0.001
14.320855,200.0,z001,2641940.0,1.09551,2.965244,0.001
18.052745,300.0,z001,2172484.0,0.77327,3.622461,0.001
11.383835,150.0,z001,2855385.0,0.57744,2.760222,0.001
24.602995,100.0,z001,3338493.0,0.46717,3.746953,0.001
15.4926,80.0,z001,3316772.0,1.40832,2.487395,0.001
14.754114999999999,120.0,z001,3076984.0,1.18596,2.165791,0.001
18.13998,120.0,z001,2777286.0,1.09356,4.116976,0.001
11.02608,70.0,z001,4717107.0,1.19386,1.734841,0.001
22.50275,300.0,z001,1992352.0,1.12412,2.265652,0.001
12.90357,100.0,z001,2984096.0,0.46718,2.260024,0.001
16.96238,300.0,z001,2165437.0,1.53683,3.495871,0.001
15.587295000000001,60.0,z001,4841758.0,1.18726,1.72299,0.001
17.149160000000002,150.0,z001,2076721.0,0.77268,1.518617,0.001
16.372755,80.0,z001,3557594.0,0.40522,1.232966,0.001
1.01538,10.0,z001,23683950.0,0.30915,0.8698958,0.001
16.305015,200.0,z001,2648366.0,1.47412,3.805321,0.001
15.438690000000001,80.0,z001,3647362.0,0.40708,1.423898,0.001
17.340184999999998,80.0,z001,3687754.0,0.59997,2.602193,0.001
0.883175,9.0,z001,32777980.0,0.20716,1.286141,0.001
15.983505000000001,70.0,z001,3933623.0,0.37133,1.988705,0.001
17.521414999999998,300.0,z001,2165898.0,1.50215,3.582782,0.001
14.222015,150.0,z001,2853777.0,0.78389,2.570838,0.001
24.602995,100.0,z001,3338493.0,0.66389,3.857073,0.001
13.039549999999998,150.0,z001,2855352.0,0.5774,3.694909,0.001
15.348365000000001,100.0,z001,3302891.0,1.45972,2.005536,0.001
13.074245000000001,200.0,z001,2640757.0,1.5595,2.669187,0.001
15.47511,120.0,z001,3076035.0,1.28111,2.340244,0.001
22.93691,50.0,z001,4332605.0,0.59093,1.4822,0.001
15.829125000000001,80.0,z001,3343889.0,0.41163,1.284022,0.001
14.52769,120.0,z001,2919874.0,0.69641,1.343697,0.001
11.85604,150.0,z001,2303191.0,0.77679,1.474707,0.001
13.039549999999998,150.0,z001,2855352.0,1.39856,3.880959,0.001
19.706235,100.0,z001,3332874.0,1.44653,2.913272,0.001
22.799035,300.0,z001,2023565.0,0.77383,2.137083,0.001
18.486359999999998,100.0,z001,3305047.0,0.46718,2.102184,0.001
17.730024999999998,300.0,z001,2170667.0,1.53939,3.366404,0.001
15.922350000000002,70.0,z001,3892727.0,1.38858,1.946711,0.001
13.039549999999998,150.0,z001,2855352.0,0.5774,4.361576,0.001
18.13998,120.0,z001,2777286.0,1.09356,3.983642,0.001
15.67931,200.0,z001,2053028.0,0.6632,1.848675,0.001
15.836295,80.0,z001,3653621.0,1.04323,1.986095,0.001
18.13998,120.0,z001,2777286.0,0.98256,3.992833,0.001
20.452795000000002,70.0,z001,3075248.0,0.93183,1.865527,0.001
17.16715,300.0,z001,2171231.0,1.56928,3.399582,0.001
15.565935,120.0,z001,2776052.0,1.04148,2.703825,0.001
18.850105,100.0,z001,3333165.0,1.54541,2.948947,0.001
12.81133,150.0,z001,2876513.0,1.05223,1.838791,0.001
13.039549999999998,150.0,z001,2855352.0,1.4562,3.886284,0.001
15.18023,150.0,z001,2857896.0,1.43581,2.164453,0.001
16.9809,120.0,z001,3078014.0,1.37954,2.377987,0.001
10.503250000000001,200.0,z001,2638409.0,1.50583,2.642478,0.001
24.602995,100.0,z001,3338493.0,0.80199,3.840467,0.001
15.565825,100.0,z001,3303433.0,1.55068,2.043972,0.001
13.352505,150.0,z001,2856065.0,0.99279,2.818579,0.001
16.17331,300.0,z001,2164643.0,1.5632,2.999712,0.001
19.0017,80.0,z001,3317135.0,1.5348,2.65303,0.001
14.568215,200.0,z001,2370416.0,0.65696,2.650025,0.001
16.132475,80.0,z001,3687822.0,0.73508,2.625173,0.001
16.305015,200.0,z001,2648366.0,1.42656,3.803812,0.001
20.70871,300.0,z001,1971185.0,1.24975,2.306641,0.001
12.538355,60.0,z001,5305754.0,1.10551,1.691591,0.001
16.573050000000002,300.0,z001,2165455.0,1.56648,3.530006,0.001
18.47106,70.0,z001,4907730.0,1.12671,1.711507,0.001
14.347565,120.0,z001,3074233.0,1.31522,2.06229,0.001
18.13998,120.0,z001,2777286.0,0.98256,4.126166,0.001
15.929504999999999,50.0,z001,3662665.0,0.79259,1.267383,0.001
12.133195,120.0,z001,3076920.0,1.07028,2.126352,0.001
15.3874,80.0,z001,3316755.0,1.53762,2.52227,0.001
10.907405,150.0,z001,2855537.0,1.23454,2.738322,0.001
18.692285,300.0,z001,2165551.0,1.26831,2.619859,0.001
13.33838,200.0,z001,2640744.0,1.50527,2.772654,0.001
14.96858,200.0,z001,2642147.0,0.87275,2.758325,0.001
17.397205,300.0,z001,2167486.0,1.33723,3.801819,0.001
15.71332,120.0,z001,3080795.0,1.51925,3.248689,0.001
16.84359,70.0,z001,3903030.0,0.69301,1.570744,0.001
14.221544999999999,200.0,z001,2641842.0,1.38886,3.089258,0.001
17.094715,80.0,z001,3684997.0,0.8559,2.547478,0.001
16.31454,100.0,z001,3110774.0,0.64877,1.317304,0.001
18.109189999999998,150.0,z001,2597374.0,1.13238,2.953046,0.001
17.11833,100.0,z001,3338455.0,0.9293,3.632607,0.001
15.925104999999999,300.0,z001,2164633.0,1.50595,2.541398,0.001
13.48338,100.0,z001,3304987.0,0.93525,2.329138,0.001
18.800505,200.0,z001,2419173.0,1.3435,1.919606,0.001
0.810765,8.5,z001,36204650.0,0.68463,1.592307,0.001
15.41116,80.0,z001,3311791.0,0.98701,1.721129,0.001
0.8445050000000001,9.0,z001,32857160.0,-0.08674,1.036247,0.001
24.99786,50.0,z001,3489623.0,0.85407,1.416818,0.001
12.416910000000001,200.0,z001,2641488.0,1.31363,2.910129,0.001
12.653595,100.0,z001,2768649.0,0.98309,1.376001,0.001
16.305015,200.0,z001,2648366.0,1.37725,4.331094,0.001
18.24637,70.0,z001,3544413.0,1.53689,2.125175,0.001
12.57769,120.0,z001,3076891.0,0.93034,2.240391,0.001
18.076324999999997,120.0,z001,3082729.0,1.49456,3.389895,0.001
13.350745,150.0,z001,2855762.0,1.41008,2.944145,0.001
24.602995,100.0,z001,3338493.0,1.25717,3.809674,0.001
14.449545,300.0,z001,2182476.0,1.32891,3.960723,0.001
13.991665,150.0,z001,2863322.0,1.43962,2.046015,0.001
20.07489,300.0,z001,1888047.0,1.33243,2.278644,0.001
15.348555000000001,80.0,z001,3676876.0,1.00146,1.65042,0.001
11.392885,200.0,z001,2655865.0,1.32369,2.005975,0.001
12.885269999999998,100.0,z001,3305537.0,0.98071,2.409514,0.001
16.305015,200.0,z001,2648366.0,1.37725,3.664427,0.001
25.2935,60.0,z001,3865822.0,0.87057,1.648343,0.001
12.888425,100.0,z001,3305430.0,1.10068,2.429282,0.001
14.978655,200.0,z001,2673417.0,1.24911,1.964212,0.001
18.11389,200.0,z001,2182526.0,0.66121,1.875971,0.001
18.13998,120.0,z001,2777286.0,0.51654,4.04739,0.001
15.00518,80.0,z001,3670977.0,1.1084,1.725954,0.001
15.597235,300.0,z001,1892337.0,1.39006,2.326129,0.001
14.52468,150.0,z001,2583118.0,1.36675,2.012675,0.001
14.580874999999999,200.0,z001,2372776.0,1.55668,2.929634,0.001
13.833745,300.0,z001,2180859.0,1.4078,4.005889,0.001
24.602995,100.0,z001,3338493.0,1.15017,3.813487,0.001
14.810405,150.0,z001,2855796.0,1.32743,2.907792,0.001
12.152845,120.0,z001,3076372.0,0.71697,1.923263,0.001
15.76532,120.0,z001,3081694.0,1.4236,3.363803,0.001
15.986604999999999,80.0,z001,3689302.0,1.09489,2.75476,0.001
24.377175,50.0,z001,3570405.0,0.82557,1.408991,0.001
14.025780000000001,100.0,z001,3303087.0,1.24306,2.051472,0.001
12.866344999999999,200.0,z001,2641573.0,1.21792,2.867915,0.001
11.89964,70.0,z001,3154169.0,0.8743,1.316092,0.001
13.32626,200.0,z001,2641355.0,1.10038,2.689297,0.001
11.789259999999999,150.0,z001,2600276.0,1.35737,1.870034,0.001
15.14753,80.0,z001,3643770.0,1.09576,1.789897,0.001
18.13998,120.0,z001,2777286.0,0.51654,4.180723,0.001
14.56038,300.0,z001,2146324.0,1.45748,2.484652,0.001
18.927365,100.0,z001,3338497.0,1.0426,3.640461,0.001
11.093495,150.0,z001,2854272.0,1.22857,3.013348,0.001
12.699375,120.0,z001,3076857.0,0.5166,1.783577,0.001
17.624495000000003,200.0,z001,2665605.0,1.46123,3.133272,0.001
16.407615,80.0,z001,3685432.0,0.9744,2.586567,0.001
18.30951,120.0,z001,3081667.0,1.44702,3.216241,0.001
16.584145,300.0,z001,2173728.0,1.4127,3.871743,0.001
13.986645,300.0,z001,2174727.0,1.50568,3.978806,0.001
24.874000000000002,50.0,z001,5526616.0,0.9669,1.554381,0.001
13.34088,200.0,z001,2641880.0,1.31177,3.045504,0.001
13.188625,120.0,z001,3077583.0,0.94031,2.090887,0.001
14.956385000000001,200.0,z001,2641157.0,1.4515,2.869413,0.001
19.144955,100.0,z001,3338489.0,1.25931,3.646295,0.001
11.72209,30.0,z001,6399495.0,0.64095,1.329174,0.001
13.528855,150.0,z001,2854213.0,1.40625,3.079318,0.001
12.70067,300.0,z001,1961955.0,1.33242,2.376405,0.001
15.785245,100.0,z001,3329047.0,1.34128,2.612225,0.001
18.13998,120.0,z001,2777286.0,0.85952,4.138862,0.001
14.07941,200.0,z001,2692054.0,1.40702,1.952141,0.001
14.76757,80.0,z001,3642609.0,1.30756,1.920269,0.001
15.090715,100.0,z001,3303499.0,1.45096,2.13357,0.001
15.788465,70.0,z001,3037658.0,0.93183,1.332194,0.001
13.749929999999999,200.0,z001,2641420.0,1.39069,2.954839,0.001
16.108295,80.0,z001,3688565.0,0.85578,2.683331,0.001
24.602995,100.0,z001,3338493.0,0.9243,3.828391,0.001
20.34085,70.0,z001,3935754.0,1.17497,2.198538,0.001
12.796975,200.0,z001,2643765.0,1.34397,2.131217,0.001
16.08004,150.0,z001,2855953.0,1.12168,2.84569,0.001
17.80403,70.0,z001,3523037.0,0.66158,1.277257,0.001
12.50853,300.0,z001,2169618.0,1.49219,2.406226,0.001
13.64763,100.0,z001,3302300.0,0.66366,1.583967,0.001
11.68844,150.0,z001,2871653.0,1.17689,1.8727,0.001
0.86442,8.5,z001,36115480.0,0.67776,1.702591,0.001
19.32855,80.0,z001,4342423.0,1.1936,1.734498,0.001
12.37438,200.0,z001,2674669.0,1.40417,2.062959,0.001
18.13998,120.0,z001,2777286.0,0.85952,4.005528,0.001
16.305015,200.0,z001,2648366.0,1.02423,4.362606,0.001
18.13998,120.0,z001,2777286.0,0.71695,4.023017,0.001
15.30856,35.0,z001,5627885.0,1.15777,1.757409,0.001
12.026355,200.0,z001,2675057.0,1.46332,2.109119,0.001
10.82465,80.0,z001,4337431.0,1.12145,1.669241,0.001
18.22923,100.0,z001,3338775.0,0.95236,3.436991,0.001
13.63361,150.0,z001,2894198.0,1.28278,1.946192,0.001
12.36056,300.0,z001,2170522.0,1.44821,2.364519,0.001
14.104305,150.0,z001,2855862.0,1.2318,2.874924,0.001
15.873684999999998,300.0,z001,2169264.0,1.38015,4.258315,0.001
24.602995,100.0,z001,3338493.0,1.03948,3.81964,0.001
16.305015,200.0,z001,2648366.0,1.02423,3.69594,0.001
14.112874999999999,120.0,z001,3076274.0,0.51659,1.959071,0.001
14.596245,200.0,z001,2641365.0,1.45039,3.001449,0.001
16.079895,80.0,z001,3688949.0,0.97412,2.722441,0.001
