Age,logZ/Zsol,margLike,Prob
0.0595979899497487,-0.1608040201005025,-5570.369648283608,2.9661425062798773e+57
0.0595979899497487,-0.1507537688442211,-5538.152160139347,3.6774115503145725e+57
0.0595979899497487,-0.1407035175879396,-5505.9346719950845,4.556548641163803e+57
0.0595979899497487,-0.1306532663316582,-5473.717183850821,5.642319486112931e+57
0.0595979899497487,-0.1206030150753769,-5441.4996957065605,6.982183105310172e+57
0.0595979899497487,-0.1105527638190955,-5409.282207562301,8.634165511849395e+57
0.0595979899497487,-0.100502512562814,-5377.064719418037,1.0669115683258943e+58
0.0595979899497487,-0.0904522613065326,-5344.847231273776,1.3173415863987297e+58
0.0595979899497487,-0.0804020100502511,-5312.629743129514,1.6252230200467005e+58
0.0595979899497487,-0.0703517587939699,-5280.412254985252,2.00333892260397e+58
0.0595979899497487,-0.0603015075376884,-5248.19476684099,2.4672022865205228e+58
0.0595979899497487,-0.050251256281407,-5215.977278696727,3.0356071464343e+58
0.0595979899497487,-0.0402010050251255,-5183.759790552465,3.731282287990346e+58
0.0595979899497487,-0.0301507537688441,-5151.542302408205,4.581664379894335e+58
0.0595979899497487,-0.0201005025125626,-5119.324814263942,5.619809507601679e+58
0.0595979899497487,-0.0100502512562814,-5087.107326119683,6.885464367534179e+58
0.0595979899497487,0.0,-5054.889837975419,8.426320739305576e+58
0.0611005025125628,-2.0,3482.9549875576763,1.0535458293741446e+64
0.0611005025125628,-1.9899497487437183,3445.02996127594,1.0480845002464248e+64
0.0611005025125628,-1.979899497487437,3407.104934994202,1.0419208958439179e+64
0.0611005025125628,-1.969849246231156,3369.179908712469,1.0350956284875743e+64
0.0611005025125628,-1.9597989949748744,3331.25488243073,1.0276488820184574e+64
0.0611005025125628,-1.949748743718593,3293.3298561489937,1.019620272292556e+64
0.0611005025125628,-1.9396984924623115,3255.4048298672565,1.0110487235318605e+64
0.0611005025125628,-1.92964824120603,3217.479803585521,1.001972359754904e+64
0.0611005025125628,-1.9195979899497488,3179.554777303786,9.924284104696921e+63
0.0611005025125628,-1.9095477386934676,3141.6297510220493,9.824531297853281e+63
0.0611005025125628,-1.899497487437186,3103.7047247403116,9.720817280841568e+63
0.0611005025125628,-1.8894472361809045,3065.7796984585757,9.613483153928634e+63
0.0611005025125628,-1.879396984924623,3027.854672176839,9.502858555966434e+63
0.0611005025125628,-1.8693467336683416,2989.9296458951026,9.389261306541036e+63
0.0611005025125628,-1.8592964824120604,2952.004619613366,9.272997139897926e+63
0.0611005025125628,-1.849246231155779,2914.079593331632,9.154359522673952e+63
0.0611005025125628,-1.8391959798994972,2876.1545670498936,9.033629547752733e+63
0.0611005025125628,-1.829145728643216,2838.229540768157,8.911075896889689e+63
0.0611005025125628,-1.8190954773869348,2800.304514486422,8.786954865108613e+63
0.0611005025125628,-1.809045226130653,2762.3794882046836,8.661510440230603e+63
0.0611005025125628,-1.798994974874372,2724.4544619229478,8.534974431289494e+63
0.0611005025125628,-1.7889447236180904,2686.5294356412114,8.407566639959723e+63
0.0611005025125628,-1.778894472361809,2648.6044093594746,8.279495069515655e+63
0.0611005025125628,-1.7688442211055275,2610.6793830777387,8.150956166222411e+63
0.0611005025125628,-1.7587939698492463,2572.754356796002,8.022135088429892e+63
0.0611005025125628,-1.7487437185929648,2532.858189667864,7.914928428494947e+63
0.0611005025125628,-1.7386934673366834,2479.164036614913,7.950764834633086e+63
0.0611005025125628,-1.728643216080402,2425.4698835619597,7.970942083699536e+63
0.0611005025125628,-1.7185929648241207,2371.7757305090086,7.976027286898862e+63
0.0611005025125628,-1.7085427135678393,2318.081577456054,7.966649187371303e+63
0.0611005025125628,-1.6984924623115578,2264.387424403101,7.943487386637009e+63
0.0611005025125628,-1.6884422110552764,2210.693271350149,7.907262073820642e+63
0.0611005025125628,-1.678391959798995,2156.9991182971958,7.858724347356032e+63
0.0611005025125628,-1.6683417085427137,2103.3049652442432,7.798647195970235e+63
0.0611005025125628,-1.6582914572864322,2049.610812191291,7.727817185029024e+63
0.0611005025125628,-1.6482412060301508,1995.9166591383387,7.647026875914166e+63
0.0611005025125628,-1.6381909547738691,1942.2225060853848,7.557067990027946e+63
0.0611005025125628,-1.628140703517588,1888.5283530324327,7.45872531524355e+63
0.0611005025125628,-1.6180904522613069,1834.8341999794798,7.35277134106934e+63
0.0611005025125628,-1.608040201005025,1781.1400469265268,7.239961599315462e+63
0.0611005025125628,-1.5979899497487438,1727.445893873576,7.1210306795205e+63
0.0611005025125628,-1.5879396984924623,1673.7517408206227,6.99668888259668e+63
0.0611005025125628,-1.5778894472361809,1620.0575877676706,6.867619471944597e+63
0.0611005025125628,-1.5678391959798996,1566.3634347147172,6.73447647844506e+63
0.0611005025125628,-1.557788944723618,1512.6692816617624,6.597883014106031e+63
0.0611005025125628,-1.5477386934673367,1458.9751286088117,6.458430048521261e+63
0.0611005025125628,-1.5376884422110553,1405.2809755558587,6.316675602540946e+63
0.0611005025125628,-1.5276381909547738,1351.5868225029049,6.173144314495526e+63
0.0611005025125628,-1.5175879396984926,1297.8926694499542,6.028327335815068e+63
0.0611005025125628,-1.507537688442211,1244.1985163970003,5.882682514826177e+63
0.0611005025125628,-1.4974874371859297,1185.2278869447969,5.7460431334927086e+63
0.0611005025125628,-1.4874371859296482,1110.4278282948317,5.625588487529659e+63
0.0611005025125628,-1.4773869346733668,1035.627769644866,5.487832581261301e+63
0.0611005025125628,-1.4673366834170856,960.8277109949049,5.335246473110411e+63
0.0611005025125628,-1.457286432160804,886.0276523449375,5.170249341359066e+63
0.0611005025125628,-1.4472361809045229,811.2275936949745,4.995171437766989e+63
0.0611005025125628,-1.4371859296482412,736.4275350450093,4.812224499384051e+63
0.0611005025125628,-1.4271356783919598,661.627476395045,4.6234791956297536e+63
0.0611005025125628,-1.4170854271356783,586.8274177450803,4.430849033726539e+63
0.0611005025125628,-1.4070351758793969,512.0273590951142,4.2360800458965296e+63
0.0611005025125628,-1.3969849246231156,437.2273004451513,4.0407455283895895e+63
0.0611005025125628,-1.3869346733668342,362.4272417951888,3.846245087091955e+63
0.0611005025125628,-1.3768844221105527,287.62718314522226,3.6538072590869694e+63
0.0611005025125628,-1.3668341708542715,212.82712449525843,3.464495016606439e+63
0.0611005025125628,-1.3567839195979898,138.02706584529187,3.2792135126634067e+63
0.0611005025125628,-1.3467336683417086,63.22700719532895,3.0987194905740656e+63
0.0611005025125628,-1.3366834170854272,-11.573051454635788,2.92363184782206e+63
0.0611005025125628,-1.3266331658291457,-86.37311010460098,2.7544429145177805e+63
0.0611005025125628,-1.3165829145728645,-161.17316875456436,2.5915300751466902e+63
0.0611005025125628,-1.3065326633165828,-235.97322740453046,2.4351674272668966e+63
0.0611005025125628,-1.2964824120603016,-310.7732860544911,2.2855372308547524e+63
0.0611005025125628,-1.28643216080402,-385.5733447044581,2.1427409562106603e+63
0.0611005025125628,-1.276381909547739,-460.3734033544215,2.0068097862791313e+63
0.0611005025125628,-1.2663316582914574,-535.1734620043867,1.8777144708081914e+63
0.0611005025125628,-1.2562814070351758,-609.9735206543519,1.7553744651301086e+63
0.0611005025125628,-1.2462311557788943,-700.9669454652894,1.6156347682300376e+63
0.0611005025125628,-1.236180904522613,-818.9493138778535,1.449680092764311e+63
0.0611005025125628,-1.2261306532663316,-936.9316822904193,1.299839025451618e+63
0.0611005025125628,-1.2160804020100502,-1054.9140507029842,1.1648194292373762e+63
0.0611005025125628,-1.2060301507537687,-1172.8964191155465,1.0433675500546823e+63
0.0611005025125628,-1.1959798994974875,-1290.8787875281087,9.342841966040025e+62
0.0611005025125628,-1.185929648241206,-1408.8611559406727,8.364355959875365e+62
0.0611005025125628,-1.1758793969849246,-1526.8435243532394,7.487600127120644e+62
0.0611005025125628,-1.1658291457286432,-1644.8258927658017,6.702710599070507e+62
0.0611005025125628,-1.1557788944723617,-1762.8082611783693,6.000584823793097e+62
0.0611005025125628,-1.1457286432160805,-1880.7906295909302,5.372870555315338e+62
0.0611005025125628,-1.135678391959799,-1998.7729980034928,4.811941241810988e+62
0.0611005025125628,-1.1256281407035176,-2116.7553664160596,4.310862013788489e+62
0.0611005025125628,-1.115577889447236,-2234.737734828624,3.8633495890221255e+62
0.0611005025125628,-1.105527638190955,-2352.7201032411886,3.4637286704048455e+62
0.0611005025125628,-1.0954773869346734,-2470.702471653749,3.1068868014191254e+62
0.0611005025125628,-1.085427135678392,-2588.6848400663157,2.788229145651324e+62
0.0611005025125628,-1.0753768844221103,-2706.6672084788775,2.5036342559301906e+62
0.0611005025125628,-1.065326633165829,-2824.6495768914438,2.249411580293076e+62
0.0611005025125628,-1.0552763819095476,-2942.631945304006,2.022261202448043e+62
0.0611005025125628,-1.0452261306532664,-3060.6143137165695,1.8192361216039538e+62
0.0611005025125628,-1.035175879396985,-3178.596682129134,1.6377072299697994e+62
0.0611005025125628,-1.0251256281407035,-3296.5790505416976,1.4753310368882407e+62
0.0611005025125628,-1.015075376884422,-3414.561418954262,1.3300201089017187e+62
0.0611005025125628,-1.0050251256281406,-3532.54378736683,1.1999161387651675e+62
0.0611005025125628,-0.9949748743718594,-3648.864108177492,1.057278708386194e+62
0.0611005025125628,-0.984924623115578,-3763.5223813862613,9.088935905520389e+61
0.0611005025125628,-0.9748743718592964,-3878.1806545950326,7.809036507523827e+61
0.0611005025125628,-0.964824120603015,-3992.838927803801,6.706467112596996e+61
0.0611005025125628,-0.9547738693467336,-4107.49720101257,5.757709864217789e+61
0.0611005025125628,-0.9447236180904524,-4222.155474221339,4.942081581602938e+61
0.0611005025125628,-0.9346733668341708,-4336.8137474301075,4.2414636055810496e+61
0.0611005025125628,-0.9246231155778896,-4451.4720206388765,3.640038909571532e+61
0.0611005025125628,-0.914572864321608,-4566.130293847649,3.124042045002443e+61
0.0611005025125628,-0.9045226130653266,-4680.788567056417,2.681525458035649e+61
0.0611005025125628,-0.8944723618090451,-4795.446840265187,2.3021441624283823e+61
0.0611005025125628,-0.8844221105527639,-4910.105113473955,1.9769595964120773e+61
0.0611005025125628,-0.8743718592964824,-5024.7633866827255,1.6982626533731944e+61
0.0611005025125628,-0.864321608040201,-5139.421659891492,1.4594152907586253e+61
0.0611005025125628,-0.8542713567839195,-5254.079933100264,1.2547097329857001e+61
0.0611005025125628,-0.8442211055276381,-5368.738206309033,1.0792440457335742e+61
0.0611005025125628,-0.8341708542713568,-5483.396479517802,9.288127329500203e+60
0.0611005025125628,-0.8241206030150754,-5598.05475272657,7.99810963876624e+60
0.0611005025125628,-0.8140703517587939,-5712.713025935339,6.891510514458476e+60
0.0611005025125628,-0.8040201005025125,-5827.371299144111,5.9418985697791016e+60
0.0611005025125628,-0.793969849246231,-5942.029572352879,5.1266587505166735e+60
0.0611005025125628,-0.7839195979899498,-6056.687845561644,4.426448461468006e+60
0.0611005025125628,-0.7738693467336684,-6171.346118770415,3.824728453944862e+60
0.0611005025125628,-0.7638190954773869,-6286.004391979184,3.307358979862169e+60
0.0611005025125628,-0.7537688442211055,-6400.662665187956,2.8622527164892196e+60
0.0611005025125628,-0.743718592964824,-6437.704533602969,2.3728918024830264e+60
0.0611005025125628,-0.7336683417085428,-6428.1765591417225,1.9078946860150617e+60
0.0611005025125628,-0.7236180904522613,-6418.648584680481,1.5256081733276029e+60
0.0611005025125628,-0.7135678391959799,-6409.120610219239,1.2132865895901179e+60
0.0611005025125628,-0.7035175879396984,-6399.592635757995,9.597008094949025e+59
0.0611005025125628,-0.693467336683417,-6390.064661296754,7.5505976882240864e+59
0.0611005025125628,-0.6834170854271358,-6380.536686835509,5.909100387319233e+59
0.0611005025125628,-0.6733668341708543,-6371.008712374268,4.600215220937379e+59
0.0611005025125628,-0.6633165829145728,-6361.480737913024,3.562660655900012e+59
0.0611005025125628,-0.6532663316582914,-6351.952763451782,2.7449450601304413e+59
0.0611005025125628,-0.64321608040201,-6342.424788990536,2.1041644918587475e+59
0.0611005025125628,-0.6331658291457287,-6332.896814529295,1.604859619601373e+59
0.0611005025125628,-0.6231155778894473,-6323.368840068053,1.2179537180983726e+59
0.0611005025125628,-0.6130653266331658,-6313.84086560681,9.19785301559576e+58
0.0611005025125628,-0.6030150753768844,-6304.312891145568,6.912420842788856e+58
0.0611005025125628,-0.5929648241206029,-6294.784916684324,5.169975463519735e+58
0.0611005025125628,-0.5829145728643217,-6285.256942223081,3.8484731115739985e+58
0.0611005025125628,-0.5728643216080402,-6275.72896776184,2.851396532787292e+58
0.0611005025125628,-0.5628140703517588,-6266.200993300595,2.1029257206519709e+58
0.0611005025125628,-0.5527638190954773,-6256.673018839354,1.543888039469108e+58
0.0611005025125628,-0.5427135678391959,-6247.145044378109,1.1283973016984945e+58
0.0611005025125628,-0.5326633165829147,-6237.617069916865,8.210920543544536e+57
0.0611005025125628,-0.5226130653266332,-6228.089095455623,5.9488746902002065e+57
0.0611005025125628,-0.5125628140703518,-6218.561120994382,4.2916164424452894e+57
0.0611005025125628,-0.5025125628140703,-6209.0331465331365,3.083048663218428e+57
0.0611005025125628,-0.4924623115577888,-6180.34076699566,2.7173195615063017e+57
0.0611005025125628,-0.4824120603015074,-6145.2602524327685,2.5650331223205188e+57
0.0611005025125628,-0.4723618090452262,-6110.179737869877,2.4200995218961492e+57
0.0611005025125628,-0.4623115577889447,-6075.099223306988,2.2822316193122984e+57
0.0611005025125628,-0.4522613065326633,-6040.018708744097,2.151150013212274e+57
0.0611005025125628,-0.4422110552763818,-6004.938194181206,2.026582991272844e+57
0.0611005025125628,-0.4321608040201004,-5969.857679618318,1.908266472865345e+57
0.0611005025125628,-0.4221105527638191,-5934.777165055425,1.795943945166298e+57
0.0611005025125628,-0.4120603015075377,-5899.696650492533,1.6893663929777105e+57
0.0611005025125628,-0.4020100502512562,-5864.616135929644,1.5882922225269732e+57
0.0611005025125628,-0.3919597989949748,-5829.535621366755,1.492487179516247e+57
0.0611005025125628,-0.3819095477386933,-5794.455106803863,1.401724261699061e+57
0.0611005025125628,-0.3718592964824121,-5759.374592240973,1.3157836262626462e+57
0.0611005025125628,-0.3618090452261306,-5724.2940776780815,1.234452492298603e+57
0.0611005025125628,-0.3517587939698492,-5689.2135631151905,1.1575250386456658e+57
0.0611005025125628,-0.3417085427135677,-5654.1330485523,1.0848022973905268e+57
0.0611005025125628,-0.3316582914572863,-5619.052533989408,1.0160920433125036e+57
0.0611005025125628,-0.3216080402010051,-5583.972019426519,9.512086795585182e+56
0.0611005025125628,-0.3115577889447236,-5548.891504863628,8.899731198347153e+56
0.0611005025125628,-0.3015075376884422,-5513.810990300736,8.322126673981944e+56
0.0611005025125628,-0.2914572864321607,-5478.730475737847,7.777608911331732e+56
0.0611005025125628,-0.2814070351758793,-5443.649961174959,7.264574989909179e+56
0.0611005025125628,-0.271356783919598,-5408.569446612066,6.78148209071905e+56
0.0611005025125628,-0.2613065326633166,-5373.488932049177,6.326846186239565e+56
0.0611005025125628,-0.2512562814070351,-5338.408417486282,5.899240712267452e+56
0.0611005025125628,-0.2412060301507537,-5313.222323478693,7.073082642864342e+56
0.0611005025125628,-0.2311557788944722,-5289.449718121859,8.786239595313356e+56
0.0611005025125628,-0.221105527638191,-5265.67711276503,1.0907612976144731e+57
0.0611005025125628,-0.2110552763819095,-5241.904507408195,1.3532427385314686e+57
0.0611005025125628,-0.2010050251256281,-5218.131902051359,1.6777518244286866e+57
0.0611005025125628,-0.1909547738693466,-5194.359296694527,2.0786064239159933e+57
0.0611005025125628,-0.1809045226130652,-5170.586691337694,2.5733308280650087e+57
0.0611005025125628,-0.170854271356784,-5146.814085980858,3.183346051632706e+57
0.0611005025125628,-0.1608040201005025,-5123.041480624027,3.9348011399438304e+57
0.0611005025125628,-0.1507537688442211,-5099.268875267195,4.859572253847315e+57
0.0611005025125628,-0.1407035175879396,-5075.496269910362,5.9964608591965335e+57
0.0611005025125628,-0.1306532663316582,-5051.723664553525,7.392627540245786e+57
0.0611005025125628,-0.1206030150753769,-5027.951059196696,9.105303842734308e+57
0.0611005025125628,-0.1105527638190955,-5004.178453839862,1.1203831181522401e+58
0.0611005025125628,-0.100502512562814,-4980.405848483027,1.377208325969626e+58
