wave,flux
5349.1876,2.1090175556996854e-08
5350.0877,2.108016656100829e-08
5350.9879,2.110716996982485e-08
5351.888,2.1161548449189784e-08
5352.7882,2.1197739722493662e-08
5353.6888,2.1168440292210084e-08
5354.5889,2.1126803999278346e-08
5355.4891,2.1149485736227818e-08
5356.3892,2.11820480382264e-08
5357.2894,2.1182164547359596e-08
5358.19,2.116792479068095e-08
5359.0901,2.115722030660281e-08
5359.9903,2.1166168815628353e-08
5360.8904,2.117443895815632e-08
5361.7906,2.1142989402786066e-08
5362.6912,2.1085090609879345e-08
5363.5913,2.105824067222684e-08
5364.4915,2.104903711906665e-08
5365.3916,2.104008903609169e-08
5366.2918,2.1020277529304716e-08
5367.1924,2.0997684731320546e-08
5368.0925,2.0986383814609446e-08
5368.9927,2.098221397416012e-08
5369.8928,2.0975096411793142e-08
5370.793,2.0938789254001476e-08
5371.6936,2.0868284674201708e-08
5372.5937,2.080792775494917e-08
5373.4939,2.083958290790366e-08
5374.394,2.0948858150363028e-08
5375.2942,2.1038408902842622e-08
5376.1948,2.1097589271656753e-08
5377.0949,2.112594067010895e-08
5377.9951,2.109853874972093e-08
5378.8952,2.108407021591881e-08
5379.7954,2.1067997354192723e-08
5380.696,2.1031537131839183e-08
5381.5961,2.1002071360970808e-08
5382.4963,2.097935990531477e-08
5383.3964,2.0961391022586104e-08
5384.2966,2.0940785395750783e-08
5385.1972,2.0947787611140536e-08
5386.0973,2.0989198251671565e-08
5386.9975,2.1018181670521844e-08
5387.8976,2.1013146520521428e-08
5388.7978,2.0996157290372028e-08
5389.6984,2.0990429031854318e-08
5390.5985,2.098530062821807e-08
5391.4987,2.0981631734272454e-08
5392.3988,2.0977606768536513e-08
5393.299,2.093534666380025e-08
5394.1996,2.0887362734120133e-08
5395.0997,2.087908061982018e-08
5395.9999,2.089207903860332e-08
5396.9,2.0882380745377575e-08
5397.8002,2.081711630858325e-08
5398.7008,2.076145086885182e-08
5399.6009,2.0801942978260104e-08
5400.5011,2.0878450222496164e-08
5401.4012,2.089544073051196e-08
5402.3014,2.0899846175932226e-08
5403.202,2.091274374931956e-08
5404.1021,2.08643983182366e-08
5405.0023,2.076093068643145e-08
5405.9024,2.0661176169803684e-08
5406.8026,2.062264118038711e-08
5407.7032,2.0684970962243103e-08
5408.6033,2.0794700660206542e-08
5409.5035,2.083941916214867e-08
5410.4036,2.0803915004011692e-08
5411.3038,2.0748857461625012e-08
5412.2044,2.0737029158116198e-08
5413.1045,2.079053737436516e-08
5414.0047,2.084754095098073e-08
5414.9048,2.0829581972233133e-08
5415.805,2.078189664684077e-08
5416.7056,2.078757070215712e-08
5417.6057,2.0825639360449158e-08
5418.5059,2.084614393358006e-08
5419.406,2.084027328181849e-08
5420.3062,2.0825244571185992e-08
5421.2068,2.081957078536947e-08
5422.1069,2.0832603997175726e-08
5423.0071,2.0841518004523795e-08
5423.9072,2.0813895592126538e-08
5424.8074,2.0755855570826112e-08
5425.708,2.0731486961692407e-08
5426.6081,2.0775596123046955e-08
5427.5083,2.0839841363906387e-08
5428.4084,2.0863380474836134e-08
5429.3086,2.0793605175479115e-08
5430.2092,2.06636455022163e-08
5431.1093,2.060688534665011e-08
5432.0095,2.066271099797377e-08
5432.9096,2.0733963646915078e-08
5433.8098,2.0737308879616906e-08
5434.7104,2.0671996312410255e-08
5435.6105,2.0618994924327e-08
5436.5107,2.063400849773985e-08
5437.4108,2.0688539359770464e-08
5438.311,2.073575644547875e-08
5439.2116,2.0768093862086653e-08
5440.1117,2.079721174082507e-08
5441.0119,2.0802616127428366e-08
5441.912,2.0801163893262435e-08
5442.8122,2.080003714650199e-08
5443.7128,2.0791766546376942e-08
5444.6129,2.0779544632105588e-08
5445.5131,2.073936699811256e-08
5446.4132,2.066393778732905e-08
5447.3134,2.0568532073473785e-08
5448.214,2.0514039991833316e-08
5449.1142,2.0575034514460265e-08
5450.0143,2.0690229140029272e-08
5450.9144,2.0750991042249417e-08
5451.8146,2.0766007883251802e-08
5452.7152,2.076459264544814e-08
5453.6154,2.0753295661481905e-08
5454.5155,2.0735747544286894e-08
5455.4156,2.0660314880405852e-08
5456.3158,2.054008892692021e-08
5457.2164,2.0493492653559255e-08
5458.1166,2.0577047533090963e-08
5459.0167,2.067956822049616e-08
5459.9168,2.0709540079598803e-08
5460.817,2.0716866614875483e-08
5461.7176,2.071916699620861e-08
5462.6178,2.0678324770071238e-08
5463.5179,2.0617568880746004e-08
5464.418,2.0574355299672574e-08
5465.3182,2.0584111097108426e-08
5466.2188,2.0640175130313767e-08
5467.119,2.0674250503149906e-08
5468.0191,2.0663781035329644e-08
5468.9192,2.0652036114353686e-08
5469.8194,2.065861413385848e-08
5470.72,2.0651273673359302e-08
5471.6202,2.0645730205594787e-08
5472.5203,2.0644145007805517e-08
5473.4204,2.0627816487137848e-08
5474.3206,2.059706943952825e-08
5475.2212,2.05758989377626e-08
5476.1214,2.0555188815378487e-08
5477.0215,2.0472554525521165e-08
5477.9216,2.0396317518572554e-08
5478.8218,2.04283108181733e-08
5479.7224,2.0514360965650048e-08
5480.6226,2.057066956042606e-08
5481.5227,2.057848868562977e-08
5482.4228,2.054754187231452e-08
5483.323,2.052605340363076e-08
5484.2236,2.0550129605156376e-08
5485.1238,2.057202099649714e-08
5486.0239,2.0589427112039712e-08
5486.924,2.0600986298310124e-08
5487.8242,2.056804992368327e-08
5488.7248,2.0534577800771385e-08
5489.625,2.053255597464879e-08
5490.5251,2.0573865247315214e-08
5491.4252,2.0602642449159874e-08
5492.3254,2.0595231786204382e-08
5493.226,2.057402984619083e-08
5494.1262,2.0553107135786366e-08
5495.0263,2.053560395343005e-08
5495.9265,2.0543227819308348e-08
5496.8266,2.0547462283986477e-08
5497.7272,2.0506119233140078e-08
5498.6274,2.0448834661533576e-08
5499.5275,2.0451929903339155e-08
5500.4277,2.0518990428555254e-08
5501.3278,2.052684842437555e-08
5502.2284,2.045761099296709e-08
5503.1286,2.0428274655106277e-08
5504.0287,2.0456214098683928e-08
5504.9289,2.0498025578885564e-08
5505.829,2.051467019163594e-08
5506.7296,2.047055167428531e-08
5507.6298,2.0400359462146526e-08
5508.5299,2.0389118249579273e-08
5509.4301,2.0432219660260493e-08
5510.3302,2.0460137740247295e-08
5511.2308,2.0453187728555105e-08
5512.131,2.0431079444949853e-08
5513.0311,2.0415284180666174e-08
5513.9313,2.038908480683342e-08
5514.8314,2.0371178275091577e-08
5515.732,2.0405071315328968e-08
5516.6322,2.0450775922221058e-08
5517.5323,2.045927956579236e-08
5518.4325,2.0449670880860308e-08
5519.3326,2.045848197059787e-08
5520.2332,2.046870984866992e-08
5521.1334,2.0472374598751827e-08
5522.0335,2.0466198020748975e-08
5522.9337,2.0463058312007995e-08
5523.8338,2.047100600705701e-08
5524.7344,2.0467263200243904e-08
5525.6346,2.0442491859818367e-08
5526.5347,2.0396103123647923e-08
5527.4349,2.035256308420687e-08
5528.335,2.029334804987707e-08
5529.2356,2.0220778864710937e-08
5530.1358,2.0230229076993277e-08
5531.0359,2.0323340161148526e-08
5531.9361,2.0389445408208753e-08
5532.8362,2.0401720225898757e-08
5533.7368,2.0400814898045734e-08
5534.637,2.0378162927542527e-08
5535.5371,2.035153092163742e-08
5536.4373,2.0335556406801173e-08
5537.3374,2.0338899827739375e-08
5538.238,2.036362534313851e-08
5539.1382,2.0369392102579288e-08
5540.0383,2.037012137100815e-08
5540.9385,2.039201443490907e-08
5541.8386,2.0410374151339505e-08
5542.7392,2.0399993782702888e-08
5543.6394,2.0375262214928337e-08
5544.5395,2.0357439578222048e-08
5545.4397,2.0348746764310384e-08
5546.3398,2.0344144457530607e-08
5547.2404,2.034099688419412e-08
5548.1406,2.0353061759930703e-08
5549.0407,2.035939662655643e-08
5549.9409,2.0353134834360865e-08
5550.841,2.036571016984965e-08
5551.7416,2.0385405619882077e-08
5552.6418,2.0375522555318615e-08
5553.5419,2.0344471147980763e-08
5554.4421,2.032277337735025e-08
5555.3422,2.0305797552559923e-08
5556.2428,2.030470183416411e-08
5557.143,2.0310504115741093e-08
5558.0431,2.0302574644682672e-08
5558.9433,2.030690304911953e-08
5559.8434,2.0321906798175592e-08
5560.7441,2.032984494484908e-08
5561.6442,2.032167574694287e-08
5562.5443,2.030387752711931e-08
5563.4445,2.0278273180220976e-08
5564.3446,2.0248112261182278e-08
5565.2453,2.0220528037958327e-08
5566.1454,2.0212221051147367e-08
5567.0455,2.021698553361231e-08
5567.9457,2.0217700305037958e-08
5568.8458,2.0219776143978333e-08
5569.7465,2.0197439014840533e-08
5570.6466,2.0161388410120038e-08
5571.5467,2.017528883592121e-08
5572.4469,2.0209868043774032e-08
5573.347,2.0191212348800746e-08
5574.2477,2.0155198674653402e-08
5575.1478,2.0163301514102723e-08
5576.0479,2.0174486483375748e-08
5576.9481,2.0179526298598348e-08
5577.8482,2.0190437838329543e-08
5578.7489,2.019994411882991e-08
5579.649,2.0197141364045722e-08
5580.5491,2.020129923608355e-08
5581.4493,2.020628453949124e-08
5582.3494,2.0188679091653974e-08
5583.2501,2.0154524584506598e-08
5584.1502,2.014777090617552e-08
5585.0504,2.018228694652349e-08
5585.9505,2.0194345440718538e-08
5586.8506,2.0145033514835384e-08
5587.7513,2.005143651382209e-08
5588.6514,1.9973778942479114e-08
5589.5516,1.9954017701923306e-08
5590.4517,1.9965066966242764e-08
5591.3518,2.001393270703387e-08
5592.2525,2.009681289360631e-08
5593.1526,2.0129656331351317e-08
5594.0528,2.0109568424049298e-08
5594.9529,2.0068428493661048e-08
5595.853,2.004015603315999e-08
5596.7537,2.0087817371073433e-08
5597.6538,2.01371441982259e-08
5598.554,2.010878639977161e-08
5599.4541,2.0055030543399627e-08
5600.3542,2.0046117553728222e-08
5601.2549,2.00635933453234e-08
5602.155,2.0040282038652482e-08
5603.0552,1.9989116152827536e-08
5603.9553,1.9968472857219593e-08
5604.8554,1.9989251417205226e-08
5605.7561,2.0047825263440583e-08
5606.6562,2.0117899424570427e-08
5607.5564,2.01606381009558e-08
5608.4565,2.015773089681493e-08
5609.3566,2.013469283403968e-08
5610.2573,2.0118601739903064e-08
5611.1574,2.010775505160975e-08
5612.0576,2.0116375864762306e-08
5612.9577,2.013862738363501e-08
5613.8579,2.014804916710096e-08
5614.7585,2.0123811372531944e-08
5615.6586,2.00239322060932e-08
5616.5588,1.9902744069293735e-08
5617.4589,1.9877835315811564e-08
5618.3591,1.9948896359099455e-08
5619.2597,2.000522184263055e-08
5620.1598,2.0022175629881696e-08
5621.06,2.003804550783681e-08
5621.9601,2.0057188206024597e-08
5622.8603,2.0072546189491555e-08
5623.7609,2.0074160033773493e-08
5624.661,2.0032779524266146e-08
5625.5612,1.9969792188278086e-08
5626.4613,1.9959626413742304e-08
5627.3615,2.0010842215203496e-08
5628.2621,2.0061218613396127e-08
5629.1622,2.0071065292616573e-08
5630.0624,2.0074498051536646e-08
5630.9625,2.0078894135580977e-08
5631.8627,2.0057496653275555e-08
5632.7633,2.0046433293032867e-08
5633.6634,2.00437219729605e-08
5634.5636,2.0031110389072267e-08
5635.4637,2.00281648342442e-08
5636.3639,2.003028996318483e-08
5637.2645,2.0013614880334828e-08
5638.1646,1.9991604202496157e-08
5639.0648,1.9976169200384693e-08
5639.9649,1.9977170003880912e-08
5640.8651,1.9979627155072957e-08
5641.7657,1.9962376678171253e-08
5642.6658,1.9953634429858114e-08
5643.566,1.9975332699635852e-08
5644.4661,1.99890798772231e-08
5645.3663,1.9996238939268197e-08
5646.2669,2.000947786443605e-08
5647.167,1.9991336180899018e-08
5648.0672,1.996948281105154e-08
5648.9673,1.9970790926347693e-08
5649.8675,1.99853372314872e-08
5650.7681,1.9986296677410675e-08
5651.6683,1.9977672054609935e-08
5652.5684,1.9966857462128805e-08
5653.4685,1.9958846324938082e-08
5654.3687,1.9959514827941207e-08
5655.2693,1.9943763712318373e-08
5656.1695,1.992403004695941e-08
5657.0696,1.9930354289912843e-08
5657.9697,1.991360159000928e-08
5658.8699,1.98456321446929e-08
5659.7705,1.9782156392646465e-08
5660.6707,1.979594739930152e-08
5661.5708,1.9852324288845884e-08
5662.4709,1.987589444231593e-08
5663.3711,1.9861305762556968e-08
5664.2717,1.984278821688134e-08
5665.1719,1.9850010733552025e-08
5666.072,1.9871773705088765e-08
5666.9721,1.988595000827106e-08
5667.8723,1.9882104107232726e-08
5668.7729,1.987301212762221e-08
5669.6731,1.9867592154412328e-08
5670.5732,1.9870312977947662e-08
5671.4733,1.987847873726176e-08
5672.3735,1.9899373270046298e-08
5673.2741,1.991541804194415e-08
5674.1743,1.9910754208539773e-08
5675.0744,1.9895415127597927e-08
5675.9746,1.9887822411123183e-08
5676.8747,1.9878593165910876e-08
5677.7753,1.9864314213546855e-08
5678.6755,1.9859047009922896e-08
5679.5756,1.9851503629965394e-08
5680.4758,1.985246428809956e-08
5681.3759,1.9872158259079134e-08
5682.2765,1.9874658211726e-08
5683.1767,1.9846178155768203e-08
5684.0768,1.9815737992504608e-08
5684.977,1.9796333508068078e-08
5685.8771,1.9798081637044426e-08
5686.7777,1.981668283415854e-08
5687.6779,1.9822138267368605e-08
5688.578,1.9812494780390712e-08
5689.4782,1.9805526570603837e-08
5690.3783,1.9820102096972813e-08
5691.2789,1.984294225122357e-08
5692.1791,1.984943371923169e-08
5693.0792,1.9849891044021282e-08
5693.9794,1.985406025068869e-08
5694.8795,1.9856708877989275e-08
5695.7801,1.9837523465446847e-08
5696.6803,1.980668788854889e-08
5697.5804,1.9819242503907955e-08
5698.4806,1.9839269676553385e-08
5699.3807,1.9817231882036692e-08
5700.2813,1.979978238988755e-08
5701.1815,1.97877695479302e-08
5702.0816,1.9762010850200326e-08
5702.9818,1.9756597118134114e-08
5703.8819,1.976994502892522e-08
5704.7825,1.9780292814823245e-08
5705.6827,1.9779433309781608e-08
5706.5828,1.976160221291855e-08
5707.483,1.9755117772737247e-08
5708.3831,1.9732457518724358e-08
5709.2838,1.9681560526794724e-08
5710.1839,1.963141840871994e-08
5711.084,1.9613630674161825e-08
5711.9842,1.9637849033052524e-08
5712.8843,1.9666290555638144e-08
5713.785,1.9708033331193916e-08
5714.6851,1.975397872792224e-08
5715.5852,1.975826863704064e-08
5716.4854,1.9751474578431274e-08
5717.3855,1.9776890477566765e-08
5718.2862,1.977614944830141e-08
5719.1863,1.975954109257106e-08
5720.0864,1.978002398675344e-08
5720.9866,1.979246201206665e-08
5721.8867,1.978664275820287e-08
5722.7874,1.9785840726814525e-08
5723.6875,1.9790163288142086e-08
5724.5876,1.977999359583165e-08
5725.4878,1.976891623023353e-08
5726.3879,1.9759012869240033e-08
5727.2886,1.9751992343109113e-08
5728.1887,1.9764861555679038e-08
5729.0889,1.975299293055746e-08
5729.989,1.97358540413705e-08
5730.8891,1.973900051831215e-08
5731.7898,1.9745842453860482e-08
5732.6899,1.9730949093431946e-08
5733.5901,1.971305733404053e-08
5734.4902,1.973352689642162e-08
5735.3903,1.974237055866127e-08
5736.291,1.973038561106788e-08
5737.1911,1.9713665439181772e-08
5738.0913,1.9714049128511646e-08
5738.9914,1.972780065609824e-08
5739.8915,1.9706586937500668e-08
5740.7922,1.969360175598228e-08
5741.6923,1.9695465680312264e-08
5742.5925,1.968331658886367e-08
5743.4926,1.9690348229730203e-08
5744.3928,1.9708912062264862e-08
5745.2934,1.9710308953001158e-08
5746.1935,1.96893579562624e-08
5747.0937,1.965911172366189e-08
5747.9938,1.9640083231182644e-08
5748.894,1.9621662152114478e-08
5749.7946,1.964062056497999e-08
5750.6947,1.96791127150135e-08
5751.5949,1.9691629176216767e-08
5752.495,1.967916334379133e-08
5753.3952,1.963994048747595e-08
5754.2958,1.9586900268870988e-08
5755.1959,1.9539756835222737e-08
5756.0961,1.9540515288744923e-08
5756.9962,1.9564234746051305e-08
5757.8964,1.9585057366498786e-08
5758.797,1.9623394958521796e-08
5759.6971,1.9640346723863458e-08
5760.5973,1.9633157732511828e-08
5761.4974,1.9618921500700696e-08
5762.3976,1.9599666885254137e-08
5763.2982,1.9565426064030665e-08
5764.1983,1.9530026879235603e-08
5765.0985,1.9548862297306828e-08
5765.9986,1.9591136030357734e-08
5766.8988,1.9611009770983466e-08
5767.7994,1.961037030715794e-08
5768.6995,1.961016980350131e-08
5769.5997,1.9609391439028753e-08
5770.4998,1.9594409058875488e-08
5771.4,1.9571341171023608e-08
5772.3006,1.9568902153322043e-08
5773.2008,1.9574743592815833e-08
5774.1009,1.9571221670715397e-08
5775.001,1.955582921580278e-08
5775.9012,1.9531099284723104e-08
5776.8018,1.9532419653608024e-08
5777.702,1.956091939673347e-08
5778.6021,1.957082773997397e-08
5779.5022,1.956303639607277e-08
5780.4024,1.9558738572424362e-08
5781.303,1.9542704829024583e-08
5782.2032,1.9507458988470874e-08
5783.1033,1.9487795447264815e-08
5784.0034,1.9484299892166863e-08
5784.9036,1.9476254784304086e-08
5785.8042,1.947091826135819e-08
5786.7044,1.949638182354985e-08
5787.6045,1.9547604147285e-08
5788.5047,1.956714513517233e-08
5789.4048,1.9543259502013642e-08
5790.3054,1.952833402472995e-08
5791.2056,1.950104973043745e-08
5792.1057,1.946191004859096e-08
5793.0059,1.945150412659992e-08
5793.906,1.9461819289472382e-08
5794.8066,1.9491619473391108e-08
5795.7068,1.950237865294932e-08
5796.6069,1.9499374043402178e-08
5797.5071,1.949935311420308e-08
5798.4072,1.9474781320865716e-08
5799.3078,1.945543367428173e-08
5800.208,1.945857417315588e-08
5801.1081,1.9481541985879648e-08
5802.0083,1.9493560806222084e-08
5802.9084,1.949128583955787e-08
5803.809,1.949379330683474e-08
5804.7092,1.9502704019561198e-08
5805.6093,1.950410807598333e-08
5806.5095,1.9473666109777742e-08
5807.4096,1.9429689335245115e-08
5808.3102,1.9418263433348584e-08
5809.2104,1.945294963379572e-08
5810.1105,1.9468903154759344e-08
5811.0107,1.945429712969754e-08
5811.9108,1.9456061236137783e-08
5812.8114,1.9459539043987535e-08
5813.7116,1.944613074641038e-08
5814.6117,1.9445539053107043e-08
5815.5119,1.9439818501839068e-08
5816.412,1.9420703803313382e-08
5817.3127,1.9412111971244927e-08
5818.2128,1.9420794101178697e-08
5819.1129,1.9433106219450553e-08
5820.0131,1.9453996113601914e-08
5820.9132,1.9463506477126763e-08
5821.8139,1.9467346756459505e-08
5822.714,1.9465684474456366e-08
5823.6141,1.9446349008145902e-08
5824.5143,1.942378693310688e-08
5825.4144,1.9415924066281078e-08
5826.3151,1.941820693634767e-08
5827.2152,1.9411471250452236e-08
5828.1153,1.9421258140082307e-08
5829.0155,1.943836853102655e-08
5829.9156,1.944671435004084e-08
5830.8163,1.9441511002041517e-08
5831.7164,1.9422320860287567e-08
5832.6166,1.9406256804495516e-08
5833.5167,1.9403376471349e-08
5834.4168,1.940757300478375e-08
5835.3175,1.9410603240527522e-08
5836.2176,1.94102872816756e-08
5837.1178,1.9394207725568454e-08
5838.0179,1.937891796589668e-08
5838.918,1.9363403618444932e-08
5839.8187,1.9356119449163453e-08
5840.7188,1.9358423300151402e-08
5841.619,1.9369176789612342e-08
5842.5191,1.937752603921794e-08
5843.4192,1.9378725934365435e-08
5844.3199,1.937563808826419e-08
5845.22,1.9365076039248793e-08
5846.1202,1.9350449884092874e-08
5847.0203,1.9354190442494766e-08
5847.9205,1.9342046086266547e-08
5848.8211,1.9329647933309617e-08
5849.7212,1.9364722711407867e-08
5850.6214,1.93802506169627e-08
5851.5215,1.9372671083983454e-08
5852.4217,1.9372906731227242e-08
5853.3223,1.9339062754432277e-08
5854.2224,1.9283978686003383e-08
5855.1226,1.9262957502914465e-08
5856.0227,1.9275587537225506e-08
5856.9229,1.9285588998217174e-08
5857.8235,1.9263093870450634e-08
5858.7236,1.921116095264835e-08
5859.6238,1.9176629924945673e-08
5860.5239,1.9207648481715935e-08
5861.4241,1.9246678361474335e-08
5862.3247,1.9246215143875565e-08
5863.2248,1.922407117882853e-08
5864.125,1.921866550284592e-08
5865.0251,1.9241620078371402e-08
5865.9253,1.925926120289881e-08
5866.8259,1.9262211872860496e-08
5867.726,1.9253681023570362e-08
5868.6262,1.924147807485812e-08
5869.5263,1.9232363831008295e-08
5870.4265,1.9234008580859e-08
5871.3271,1.9239586984151884e-08
5872.2273,1.926595833103226e-08
5873.1274,1.926457919598612e-08
5874.0275,1.9239303351771792e-08
5874.9277,1.922736038707204e-08
5875.8283,1.9230371339427658e-08
5876.7285,1.9221068288114127e-08
5877.6286,1.919112346439908e-08
5878.5287,1.9176690040820265e-08
