Age,Mass,margLike,Prob
0.0460753768844221,2689355.6656722664,-43989.34012301399,4.000341289013233e-118
0.0460753768844221,2752317.252565903,-45247.229447400045,1.63614205458742e-131
0.0460753768844221,2816752.858487498,-46534.56772456333,1.037929022717422e-145
0.0460753768844221,2882696.992289233,-47852.044395779034,9.261382372115988e-161
0.0460753768844221,2950184.970723901,-49200.36504310924,1.0490082757208677e-176
0.0460753768844221,3019252.937358981,-50580.25176728106,1.3542611422523823e-193
0.0460753768844221,3089937.881933562,-51992.44357441245,1.7797395398332993e-211
0.0460753768844221,3162277.6601683795,-53437.6967717906,2.114576404966995e-230
0.0475778894472361,31622.776601683792,9118.09532094606,9.407583221408963e+19
0.0475778894472361,32363.110140396715,9103.525522528049,1.499991619491945e+20
0.0475778894472361,33120.7759252766,9088.614624700676,2.416366029330564e+20
0.0475778894472361,33896.17972850792,9073.354641848513,3.933466955665879e+20
0.0475778894472361,34689.73682197071,9057.737401401677,6.471476817054858e+20
0.0475778894472361,35501.872199642195,9041.754539458962,1.0762743796797765e+21
0.0475778894472361,36333.02080520441,9025.397496308513,1.809719384868997e+21
0.0475778894472361,37183.62776498083,9008.657511843609,3.07712609044142e+21
0.0475778894472361,38054.14862632636,8991.525620871158,5.291789220356277e+21
0.0475778894472361,38945.04960159794,8973.992648310326,9.205777141674627e+21
0.0475778894472361,39856.80781783776,8956.049204278768,1.6203042322655702e+22
0.0475778894472361,40789.91157230091,8937.68567906383,2.8859468054585844e+22
0.0475778894472361,41744.8605939659,8918.892237976012,5.202511244629801e+22
0.0475778894472361,42722.16631116739,8899.658816081941,9.493967371065548e+22
0.0475778894472361,43722.35212549416,8879.975112814045,1.7541597171803143e+23
0.0475778894472361,44745.9536921003,8859.83058645402,3.2821123070104404e+23
0.0475778894472361,45793.51920657803,8839.214448487157,6.219797726387793e+23
0.0475778894472361,46865.609698547,8818.11565782449,1.194022438210066e+24
0.0475778894472361,47962.799332116985,8796.52291488968,2.322395233990604e+24
0.0475778894472361,49085.67571338431,8774.424655567464,4.5774139111989586e+24
0.0475778894472361,50234.84020512821,8751.809045010423,9.144005207336155e+24
0.0475778894472361,51410.90824887363,8728.663971300775,1.8516352484998001e+25
0.0475778894472361,52614.50969449455,8704.977038963747,3.8014217357232157e+25
0.0475778894472361,53846.28913753371,8680.735562329131,7.913626239631548e+25
0.0475778894472361,55106.90626441898,8655.926558737394,1.670741242215634e+26
0.0475778894472361,56397.03620576279,8630.536741586735,3.5777517923284356e+26
0.0475778894472361,57717.36989793168,8604.552513217379,7.772118228803819e+26
0.0475778894472361,59068.61445308131,8577.959957629268,1.7129906205321488e+27
0.0475778894472361,60451.49353785448,8550.744833029268,3.831001602733561e+27
0.0475778894472361,61866.74776094437,8522.89256420391,8.694881878773359e+27
0.0475778894472361,63315.13506973245,8494.388234713533,2.0028935855574694e+28
0.0475778894472361,64797.431156211016,8465.216578903712,4.683171071710054e+28
0.0475778894472361,66314.42987240946,8435.361973729643,1.1116068565836475e+29
0.0475778894472361,67866.94365554642,8404.808430389145,2.678725311190276e+29
0.0475778894472361,69455.80396313453,8373.539585759756,6.553946824207734e+29
0.0475778894472361,71081.86171827296,8341.538693635377,1.6281796032978467e+30
0.0475778894472361,72745.98776536364,8308.78861575774,4.1072181408153e+30
0.0475778894472361,74449.07333649692,8275.271812637924,1.0520945562855326e+31
0.0475778894472361,76192.03052875614,8240.97033416298,2.7367330901280173e+31
0.0475778894472361,77975.79279269578,8205.865809982648,7.229080726196838e+31
0.0475778894472361,79801.31543225705,8169.939439671012,1.9391064224691937e+32
0.0475778894472361,81669.57611638568,8133.171982657818,5.281719052489376e+32
0.0475778894472361,83581.57540262827,8095.543747924095,1.4607731906907286e+33
0.0475778894472361,85538.3372729866,8057.0345834565,4.101983694303218e+33
0.0475778894472361,87540.90968231631,8017.6238654548115,1.1694158066475942e+34
0.0475778894472361,89590.36511956614,7977.290487286721,3.384214844282499e+34
0.0475778894472361,91687.80118215464,7936.012848184066,9.940311809459344e+34
0.0475778894472361,93834.34116379486,7893.768841674415,2.9629396943049795e+35
0.0475778894472361,96031.13465608087,7850.535843741816,8.960693788843176e+35
0.0475778894472361,98279.35816415728,7806.290700710399,2.748898401505992e+36
0.0475778894472361,100580.21573680418,7761.009716844259,8.551893266593396e+36
0.0475778894472361,102934.93961127168,7714.668641657098,2.697279350391056e+37
0.0475778894472361,105344.79087321166,7667.242656924731,8.621990428181467e+37
0.0475778894472361,107811.06013205949,7618.706363393545,2.7922119172070252e+38
0.0475778894472361,110335.06821222624,7569.033767177795,9.157398957655703e+38
0.0475778894472361,112918.16686047523,7518.198265838417,3.040072060887343e+39
0.0475778894472361,115561.73946985645,7466.172634135949,1.0211016195671908e+40
0.0475778894472361,118267.20182059106,7412.929009449901,3.468102489529596e+40
0.0475778894472361,121036.00283829964,7358.438876856781,1.190406441328556e+41
0.0475778894472361,123869.6253699838,7302.6730538587435,4.1266560721091994e+41
0.0475778894472361,126769.58697817229,7245.601674754757,1.4437623121792675e+42
0.0475778894472361,129737.44075366044,7187.194174645855,5.0939708771594046e+42
0.0475778894472361,132774.77614727672,7127.419273065929,1.81101579111403e+43
0.0475778894472361,135883.21982112236,7066.244957229297,6.48195616203365e+43
0.0475778894472361,139064.4365197383,7003.638464886091,2.333409497970164e+44
0.0475778894472361,142320.12996167009,6939.566266776228,8.439723045414494e+44
0.0475778894472361,145652.04375190305,6873.994048672635,3.063627798396532e+45
0.0475778894472361,149061.96231566014,6806.886693004066,1.1148024380476208e+46
0.0475778894472361,152551.7118540599,6738.2082600477115,4.061263953165136e+46
0.0475778894472361,156123.16132215047,6667.921968681443,1.4792291132897085e+47
0.0475778894472361,159778.2234298378,6595.990176685499,5.378867567621773e+47
0.0475778894472361,163518.8556662486,6522.374360582973,1.949651524499574e+48
0.0475778894472361,167347.06134807464,6447.0350950083475,7.032689327555762e+48
0.0475778894472361,171264.8906924606,6369.93203159302,2.5201628751255095e+49
0.0475778894472361,175274.4419150082,6291.02387735652,8.955276254917276e+49
0.0475778894472361,179377.8623534893,6210.2683725917905,3.149405406092532e+50
0.0475778894472361,183577.3496178634,6127.622268232785,1.0939284875827572e+51
0.0475778894472361,187875.1527672209,6043.041302692173,3.744794540281856e+51
0.0475778894472361,192273.5735142776,5956.480178156833,1.2605839078854144e+52
0.0475778894472361,196774.9674580727,5867.892536328292,4.1630095589033524e+52
0.0475778894472361,201381.74534552105,5777.230933595331,1.3455140677336734e+53
0.0475778894472361,206096.3743625029,5684.446815625264,4.245619817825581e+53
0.0475778894472361,210921.37945517935,5589.4904913604005,1.3045993351197028e+54
0.0475778894472361,215859.3446822418,5492.311106405707,3.894100979840328e+54
0.0475778894472361,220912.91459881727,5392.856615793487,1.1263233479567109e+55
0.0475778894472361,226084.7956727777,5291.073756110352,3.1493933953774886e+55
0.0475778894472361,231377.75773420223,5186.908016971733,8.495142701764513e+55
0.0475778894472361,236794.63545877617,5080.303611828518,2.206523441275111e+56
0.0475778894472361,242338.32988591568,4971.203448090291,5.5114271284563684e+56
0.0475778894472361,248011.8099724387,4859.549096549019,1.322979317723819e+57
0.0475778894472361,253818.1141826046,4745.280760086989,3.052664217569796e+57
0.0475778894472361,259760.35211538128,4628.337241652127,6.780022670235819e+57
0.0475778894472361,265841.70616980846,4508.65591148356,1.453323693387837e+58
0.0475778894472361,272065.43324935,4386.17267356989,3.018638503898196e+58
0.0475778894472361,278434.86650614475,4260.821931322254,6.106862405797347e+58
0.0475778894472361,284953.4171260982,4132.536552443644,1.2103106625028495e+59
0.0475778894472361,291624.57615576003,4001.2478329758565,2.3629596481623528e+59
0.0475778894472361,298451.9163719754,3866.8854605046863,4.564023072165238e+59
0.0475778894472361,305439.09419530263,3729.377476503763,8.739246369125932e+59
0.0475778894472361,312589.8516482341,3588.6502377966835,1.6580688113566664e+60
0.0475778894472361,319908.01835925475,3444.628377117043,3.1077897498034825e+60
0.0475778894472361,327397.5136138218,3297.2347627450554,5.727971841982455e+60
0.0475778894472361,335062.34845336044,3146.39045719923,1.0325547903374239e+61
0.0475778894472361,342906.6278234001,2992.0146749609385,1.811130049648423e+61
0.0475778894472361,350934.5527719985,2834.024739209337,3.0782814611131865e+61
0.0475778894472361,359150.422699641,2672.3360375432394,5.0566486885721355e+61
0.0475778894472361,367558.6376618056,2506.8619766665297,8.022406590806661e+61
0.0475778894472361,376163.7007254393,2337.5139360125977,1.2307919376594847e+62
0.0475778894472361,384970.22038059775,2164.2012202831606,1.8315924981501673e+62
0.0475778894472361,393982.9130085527,1986.8310108757937,2.655267926568879e+62
0.0475778894472361,403206.6054076735,1805.3083161744623,3.7677532662187916e+62
0.0475778894472361,412646.2373784472,1619.5359206762123,5.25549425224454e+62
0.0475778894472361,422306.8643690161,1429.4143329268613,7.229319849983868e+62
0.0475778894472361,432193.66018265294,1234.8417322377634,9.826666304978749e+62
0.0475778894472361,442311.9197486164,1035.7139141552489,1.3213541248917448e+63
0.0475778894472361,452667.061957886,831.9242346532224,1.758822354068845e+63
0.0475778894472361,463264.632565276,623.3635530194323,2.3187680663496848e+63
0.0475778894472361,474110.3071594974,409.9201734045073,3.029604704385295e+63
0.0475778894472361,485209.89420274814,191.47978500268914,3.9253469510926474e+63
0.0475778894472361,496569.3381414728,-32.07459916807443,5.046278815656664e+63
0.0475778894472361,508194.7225899414,-260.86270491909727,6.4388134928805985e+63
0.0475778894472361,520092.2735883635,-495.00706101080095,8.153068362936065e+63
0.0475778894472361,532268.3629372799,-734.633064773692,1.0235526416878734e+64
0.0475778894472361,544729.5116100167,-979.8690492656197,1.2714166680352833e+64
0.0475778894472361,557482.3932450257,-1230.8463520011917,1.557675241091355e+64
0.0475778894472361,570533.8377199951,-1487.6993852904484,1.875005038044694e+64
0.0475778894472361,583890.8348096249,-1750.5657082240446,2.2094461734122996e+64
0.0475778894472361,597560.5379290428,-2019.5861003438467,2.5426783903346403e+64
0.0475778894472361,611550.2679648503,-2294.9046370381075,2.8569201483990674e+64
0.0475778894472361,625867.5171958727,-2576.668766702001,3.1403147796566846e+64
0.0475778894472361,640519.9533056867,-2865.029389704351,3.389926923101793e+64
0.0475778894472361,655515.4234890919,-3160.140939203187,3.610742837340874e+64
0.0475778894472361,670861.9586547212,-3462.161463853302,3.811225355595661e+64
0.0475778894472361,686567.7777260399,-3771.252712450131,3.9973790504399737e+64
0.0475778894472361,702641.2920430313,-4087.5802205551076,4.1677271395796543e+64
0.0475778894472361,719091.1098669455,-4411.313399149346,4.3117101473048235e+64
0.0475778894472361,735926.0409904969,-4742.62562536253,4.4132746823782013e+64
0.0475778894472361,753155.1014560008,-5081.694335326074,4.458766115173059e+64
0.0475778894472361,770787.5183839604,-5428.701119199922,4.444787723242687e+64
0.0475778894472361,788832.7349147112,-5783.831818424359,4.3807639690223337e+64
0.0475778894472361,807300.4152657436,-6147.276625248333,4.28416489171414e+64
0.0475778894472361,826200.4499074288,-6519.230184587997,4.17114778278851e+64
0.0475778894472361,845542.9608599177,-6899.891698269922,4.047848924249974e+64
0.0475778894472361,865338.3071140461,-7289.465031714756,3.9065634162660885e+64
0.0475778894472361,885597.0901791448,-7688.158823118394,3.728156876991473e+64
0.0475778894472361,906330.1597607476,-8096.186595189531,3.4891443732563024e+64
0.0475778894472361,927548.6195712056,-8513.766869502815,3.170394578077481e+64
0.0475778894472361,949263.8332763468,-8941.123283529394,2.765086593337705e+64
0.0475778894472361,971487.4305813428,-9378.484710407052,2.2849372714836686e+64
0.0475778894472361,994231.3134590756,-9826.085381514762,1.7631542475818918e+64
0.0475778894472361,1017507.6625242984,-10284.16501191644,1.2504840491091338e+64
0.0475778894472361,1041328.943557034,-10752.968928741775,8.017639968950049e+63
0.0475778894472361,1065707.914178694,-11232.748202572513,4.5701818670960056e+63
0.0475778894472361,1090657.630684497,-11723.759781904813,2.278027256519919e+63
0.0475778894472361,1116191.4550358322,-12226.26663075925,9.769572516361025e+62
0.0475778894472361,1142323.0620163465,-12740.537869512958,3.5477034368628657e+62
0.0475778894472361,1169066.4465555456,-13266.84891902845,1.0737198171095172e+62
0.0475778894472361,1196435.9312238502,-13805.481648156645,2.6656695990511214e+61
0.0475778894472361,1224446.1739031435,-14356.724524693615,5.3420450879192354e+60
0.0475778894472361,1253112.175636873,-14920.872769870959,8.500828298866257e+59
0.0475778894472361,1282449.2886639466,-15498.228516463234,1.0561654567504452e+59
0.0475778894472361,1312473.22464071,-16089.100970596875,1.0067802431351706e+58
0.0475778894472361,1343200.063055414,-16693.806577347277,7.230909681705727e+56
0.0475778894472361,1374646.2598396766,-17312.669190212793,3.83973422937837e+55
0.0475778894472361,1406828.65618154,-17946.02024455607,1.4780540264285885e+54
0.0475778894472361,1439764.4875448796,-18594.198935106495,4.0401319987458574e+52
0.0475778894472361,1473471.392899947,-19257.552397617645,7.674065984966726e+50
0.0475778894472361,1507967.424170009,-19936.43589477762,9.902214483688347e+48
0.0475778894472361,1543271.055899177,-20631.213006472368,8.475823874060887e+46
0.0475778894472361,1579401.1951465392,-21342.25582450267,4.6937998776619654e+44
0.0475778894472361,1616377.1916119475,-22069.94515186007,1.6381925601650308e+42
0.0475778894472361,1654218.8479988573,-22814.670706668083,3.5053534168304244e+39
0.0475778894472361,1692946.4306197772,-23576.831330897905,4.467318494127184e+36
0.0475778894472361,1732580.6802500114,-24356.83520397059,3.289221693915793e+33
0.0475778894472361,1773142.8232354831,-25155.100061359524,1.3551320605276192e+30
0.0475778894472361,1814654.5828606468,-25972.053418311436,3.0207703248782048e+26
0.0475778894472361,1857138.190982504,-26808.132798804425,3.516946711201477e+22
0.0475778894472361,1900616.3999369885,-27663.785969866138,2.0606900247281846e+18
0.0475778894472361,1945112.4947241312,-28539.471181378387,58442592817401.75
0.0475778894472361,1990650.305478458,-29435.65741149514,770073035.0130817
0.0475778894472361,2037254.2202313568,-30352.82461780653,4515.842094065411
0.0475778894472361,2084949.1979722236,-31291.463994382815,0.011264924280421114
0.0475778894472361,2133760.782015392,-32252.07823483613,1.1399682256446702e-08
0.0475778894472361,2183715.113680004,-33235.18180154101,4.452361491315974e-15
0.0475778894472361,2234838.9462901214,-34241.30120115724,6.369351200689474e-22
0.0475778894472361,2287159.659502645,-35270.975266603986,3.158956388087008e-29
0.0475778894472361,2340705.273970637,-36324.75544563455,5.127186810826569e-37
0.0475778894472361,2395504.466349918,-37403.206096167065,2.563264047091564e-45
